Chain,Previous_Interactions,Sales_Price,Purchase_Price,Sales_Expense,Gender,Offer_ID,Market,Customer_ID,Brand,Channel,Preferred_Channel,Offer_Incentive_Sent_Via,Conversion,Profit,Competitor_Price
20,4,21700.0,16802.700785455338,4818.994838214825,Male,Offer3,South,178,Brand3,Phone,Online,Personalized_Email,1,78.30437632984103,21568.724121963663
68,0,48400.0,35587.72074864944,1154.718340332016,Female,Offer3,West,179,Brand2,In_Person,Online,Generic_App_Notification,0,11657.56091101854,48337.25187713684
67,0,48500.0,35602.000380074685,1165.0153340381944,Female,Offer2,West,180,Brand3,Phone,Phone,Personalized_Email,0,11732.98428588712,52093.74852492299
21,4,21700.0,16735.966281035548,4744.5645882923845,Male,Offer1,East,181,Brand2,In_Person,Online,Generic_App_Notification,0,219.46913067206788,22705.03471929853
21,4,21300.0,16404.9439437003,4875.774649262968,Male,Offer2,West,182,Brand3,In_Person,Online,Personalized_Email,0,19.28140703673398,20541.861878776544
67,0,47700.0,34909.696049647275,1197.9475378922737,Female,Offer2,West,183,Brand1,Phone,Online,Personalized_Email,0,11592.35641246045,52069.53983287852
20,4,20800.0,15899.60440698931,4774.820775433178,Male,Offer1,East,184,Brand3,Online,Online,Generic_App_Notification,0,125.57481757751157,20053.07043992063
68,0,47600.0,34842.960000957646,1241.709097455658,Female,Offer2,West,185,Brand2,Phone,Phone,Personalized_Email,0,11515.330901586696,47364.430018229374
67,0,48100.0,35280.73730310434,1206.262494970375,Female,Offer2,South,186,Brand2,Online,In_Person,Generic_App_Notification,0,11613.000201925286,51901.72231425232
67,0,48200.0,35471.466677259494,1175.6141967489343,Female,Offer3,East,187,Brand1,Online,In_Person,Personalized_Email,0,11552.919125991571,52637.507804949026
20,4,20900.0,16032.59943531652,4773.455490854227,Male,Offer1,West,188,Brand3,Phone,In_Person,Personalized_Email,1,93.94507382925076,18062.18097114292
67,0,48300.0,35397.5441759048,1149.6133771460936,Female,Offer2,South,189,Brand3,Online,In_Person,Generic_App_Notification,0,11752.842446949102,45565.265069609646
67,0,48600.0,35488.30001642865,1123.7789553977886,Female,Offer1,North,190,Brand1,Online,Online,Generic_App_Notification,0,11987.92102817356,54285.77863548507
22,4,21700.0,16838.72757164489,4866.966367251649,Male,Offer3,South,191,Brand3,Phone,In_Person,Generic_App_Notification,1,-5.693938896534746,22156.919616547144
21,4,21900.0,16961.91025415359,4862.604059510286,Male,Offer3,North,192,Brand3,Phone,In_Person,Generic_App_Notification,0,75.48568633612422,21734.526346274288
20,4,21200.0,16358.611354620702,4807.120985487576,Male,Offer3,North,193,Brand2,Phone,Phone,Generic_App_Notification,0,34.26765989172236,20020.941169330552
67,0,48700.0,35757.1292556069,1202.740172362644,Female,Offer1,East,194,Brand3,Online,Phone,Generic_App_Notification,0,11740.130572030454,52235.815621195354
68,0,47900.0,35040.864190156855,1151.3582084201437,Female,Offer3,North,195,Brand3,In_Person,Phone,Generic_App_Notification,0,11707.777601423,51350.29619777779
66,0,49000.0,35999.718980974634,1168.0046114003756,Female,Offer1,East,196,Brand1,Online,Online,Generic_App_Notification,0,11832.27640762499,50631.60387032344
20,4,21600.0,16674.33832428503,4795.143434025434,Male,Offer3,West,197,Brand1,In_Person,Online,Generic_App_Notification,0,130.51824168953772,18842.5210509168
67,0,48300.0,35365.37519914753,1236.934362305225,Female,Offer1,South,198,Brand4,Phone,Online,Generic_App_Notification,0,11697.690438547246,49961.31208287926
66,0,21000.0,12247.053637818062,4839.302419656788,Male,Offer1,East,199,Brand2,In_Person,Phone,Generic_App_Notification,1,3913.64394252515,21826.778132898013
20,4,21500.0,16562.605763612577,4772.158422648456,Male,Offer3,South,200,Brand3,Phone,In_Person,Generic_App_Notification,0,165.2358137389674,20078.0605427029
20,4,21400.0,16570.216826865897,4807.090889234134,Male,Offer3,South,201,Brand3,Phone,Phone,Generic_App_Notification,0,22.69228389996897,18726.179816820608
68,0,48500.0,35554.63549203597,1077.4465265608108,Female,Offer1,West,202,Brand4,In_Person,Online,Personalized_Email,0,11867.917981403216,51131.66521137919
68,0,47800.0,34961.90498079277,1146.9003703928108,Female,Offer2,East,203,Brand3,Phone,Phone,Generic_App_Notification,0,11691.194648814417,51767.79507120752
19,4,20500.0,15676.107658486077,4771.81994015531,Male,Offer2,South,204,Brand2,In_Person,In_Person,Generic_App_Notification,0,52.072401358615025,18725.43036689461
67,0,48500.0,35654.817915953994,1226.991616731903,Female,Offer3,North,205,Brand4,Phone,Online,Personalized_Email,0,11618.190467314103,54038.06167902102
19,4,21100.0,16225.00445886837,4802.277404797554,Male,Offer3,West,206,Brand2,Online,In_Person,Personalized_Email,0,72.71813633407601,20136.124096488955
67,0,48100.0,35183.38558023032,1214.6116447907425,Female,Offer2,North,207,Brand4,Online,In_Person,Personalized_Email,0,11702.002774978935,49130.18023850139
68,0,48000.0,35176.20421417478,1163.7197834829203,Female,Offer3,South,208,Brand4,Phone,Online,Personalized_Email,0,11660.0760023423,50814.38461154567
20,4,21300.0,16489.1632448266,4800.611042552049,Male,Offer3,South,209,Brand1,Phone,In_Person,Personalized_Email,0,10.225712621351704,22249.684299829172
21,4,21000.0,16090.684496862445,4766.236293073552,Male,Offer1,East,210,Brand2,In_Person,Phone,Generic_App_Notification,0,143.07921006400557,19471.40754887847
20,4,22100.0,17157.210504364728,5000.0,Male,Offer3,South,211,Brand3,Online,In_Person,Generic_App_Notification,0,-57.21050436472797,23420.59579723316
20,4,21300.0,16397.556697956265,4761.674493535417,Male,Offer2,South,212,Brand3,In_Person,In_Person,Generic_App_Notification,0,140.76880850831822,18978.02427517229
67,0,48700.0,35705.270420511806,1116.0197986807232,Female,Offer1,East,213,Brand2,Phone,In_Person,Generic_App_Notification,0,11878.70978080747,47613.720451961504
67,0,48500.0,35627.638953666785,1215.9496321019517,Female,Offer2,East,214,Brand3,Phone,Phone,Personalized_Email,0,11656.411414231265,48314.94009183212
21,4,21700.0,16828.711044179337,4808.775862815339,Male,Offer3,North,215,Brand3,In_Person,In_Person,Personalized_Email,1,62.51309300532421,24360.741254979926
68,0,47700.0,34814.7143318016,1157.0194247332174,Female,Offer1,West,216,Brand2,Phone,In_Person,Personalized_Email,0,11728.26624346518,45555.326987408705
20,4,21500.0,16574.18964697096,4899.00554723019,Male,Offer3,West,217,Brand4,Online,Phone,Generic_App_Notification,0,26.804805798848975,19542.1146338002
20,4,21800.0,16920.60076391597,4781.443725995623,Male,Offer3,North,218,Brand2,In_Person,Online,Generic_App_Notification,0,97.95551008840812,20235.076300651344
66,0,48500.0,35653.49901507276,1187.9463949010797,Female,Offer2,East,219,Brand4,Online,Online,Generic_App_Notification,0,11658.55459002616,53294.399839187965
66,0,21500.0,12596.183962398152,4848.478180104466,Male,Offer1,North,220,Brand3,Online,Online,Personalized_Email,1,4055.3378574973817,19780.660113866805
67,4,48000.0,39488.43254343597,4835.843417171689,Female,Offer1,West,221,Brand3,Online,In_Person,Personalized_Email,1,3675.72403939234,50093.935767239935
67,0,48100.0,35346.009279898,1233.3458526632412,Female,Offer2,West,222,Brand3,In_Person,Online,Personalized_Email,1,11520.644867438754,48791.93589087429
21,4,21300.0,16469.036874851452,4856.819169477345,Male,Offer3,South,223,Brand1,Phone,Phone,Generic_App_Notification,1,-25.856044328796997,20505.075121745384
66,0,48500.0,35518.344253584226,1111.954753354309,Female,Offer1,South,224,Brand4,Online,In_Person,Generic_App_Notification,0,11869.700993061466,49762.82020180801
67,0,48300.0,35440.13795918668,1144.3959105846118,Female,Offer1,West,225,Brand1,Online,In_Person,Generic_App_Notification,0,11715.46613022871,57173.581680214214
67,0,47900.0,35055.60387744657,1254.2077870645512,Female,Offer2,East,226,Brand1,Online,In_Person,Generic_App_Notification,0,11590.188335488878,49521.11438539668
20,4,21800.0,16888.394283022495,4814.7931561532205,Male,Offer3,East,227,Brand2,Phone,Online,Generic_App_Notification,0,96.81256082428445,20713.919973582957
69,4,48100.0,39504.26744291443,4759.219400654075,Female,Offer1,West,228,Brand1,Phone,Online,Personalized_Email,1,3836.513156431494,50600.91425468553
21,4,21200.0,16291.130295869596,4798.8084364086035,Male,Offer2,West,229,Brand2,In_Person,Online,Generic_App_Notification,0,110.0612677218005,20981.84447554048
67,0,48200.0,35368.313690679424,1139.0442991830876,Female,Offer2,West,230,Brand2,Phone,In_Person,Generic_App_Notification,0,11692.642010137488,52323.50695308847
20,4,21900.0,16994.24865828247,4766.742951175021,Male,Offer3,West,231,Brand1,In_Person,Phone,Generic_App_Notification,0,139.0083905425081,25589.965698851007
68,0,48200.0,35379.151718409776,1162.7221748130817,Female,Offer3,West,232,Brand4,In_Person,In_Person,Personalized_Email,0,11658.126106777145,47922.35547211643
68,0,48200.0,35363.47922737075,1193.895876524612,Female,Offer3,East,233,Brand4,In_Person,Phone,Personalized_Email,0,11642.62489610464,46646.99132980111
20,4,21500.0,16538.76335131178,4916.958082215364,Male,Offer3,South,234,Brand4,In_Person,In_Person,Generic_App_Notification,0,44.278566472856255,21370.29818940959
20,4,20700.0,15828.098833865592,4866.964104723514,Male,Offer1,South,235,Brand4,In_Person,Phone,Generic_App_Notification,0,4.937061410894785,18167.095498774725
67,4,47900.0,39440.59253424514,4832.356449238936,Female,Offer1,West,236,Brand4,Online,In_Person,Personalized_Email,1,3627.051016515926,44181.10125600207
22,4,20700.0,15754.069510827096,4799.535507500708,Male,Offer1,North,237,Brand1,Phone,In_Person,Generic_App_Notification,0,146.39498167219608,19442.357836350053
21,4,21300.0,16391.643326051304,4908.601330139478,Male,Offer2,South,238,Brand1,Online,Phone,Generic_App_Notification,1,-0.244656190781825,20862.676775140957
67,0,48300.0,35502.462115645714,1171.327711702073,Female,Offer3,South,239,Brand3,In_Person,Phone,Generic_App_Notification,0,11626.210172652212,50275.342131529505
68,0,47200.0,34383.503625492034,1201.9835092492835,Female,Offer1,East,240,Brand4,Phone,Phone,Generic_App_Notification,0,11614.512865258685,53251.23768042439
21,4,21400.0,16474.23054764925,4828.07455899699,Male,Offer2,South,241,Brand1,Online,Phone,Generic_App_Notification,0,97.69489335375874,21828.136042049653
67,0,48400.0,35498.79549925336,1109.7399103320936,Female,Offer1,West,242,Brand3,Online,Phone,Generic_App_Notification,0,11791.464590414544,52865.06207457608
21,4,21300.0,16411.39889484445,4779.6250232446655,Male,Offer2,East,243,Brand4,In_Person,Phone,Generic_App_Notification,0,108.97608191088511,19626.14426088383
21,4,21800.0,16902.70355045266,4834.235943446605,Male,Offer3,East,244,Brand2,Online,Phone,Personalized_Email,0,63.06050610073362,20554.44905684583
68,0,20600.0,11901.403781128103,4796.162295164393,Male,Offer1,North,245,Brand3,Online,Phone,Personalized_Email,1,3902.433923707502,20652.056071007537
67,0,48500.0,35585.417339058455,1267.9059294879237,Female,Offer2,West,246,Brand1,Online,In_Person,Personalized_Email,0,11646.676731453625,52882.94158793776
67,0,48400.0,35473.868140382554,1110.4289858647128,Female,Offer2,West,247,Brand2,Online,Phone,Generic_App_Notification,0,11815.702873752733,52304.846325376595
22,4,21900.0,16916.152799893473,4858.943793098984,Male,Offer2,South,248,Brand2,Online,Phone,Generic_App_Notification,0,124.90340700754314,21526.03476841022
68,0,48200.0,35395.6026879369,1172.6352608880725,Female,Offer3,South,249,Brand2,In_Person,In_Person,Personalized_Email,0,11631.762051175025,47245.451527982375
68,0,48500.0,35626.90371554845,1180.7342358182264,Female,Offer3,North,250,Brand3,In_Person,In_Person,Personalized_Email,0,11692.362048633326,47726.66738080283
67,4,48700.0,40333.62271745502,4862.781795347324,Female,Offer1,West,251,Brand1,Online,Online,Personalized_Email,1,3503.5954871976537,48040.792147798464
19,4,21400.0,16538.73742440009,4818.052537647773,Male,Offer3,East,252,Brand2,In_Person,Online,Generic_App_Notification,0,43.21003795214165,21412.673023341365
21,4,21500.0,16555.387669104977,4830.041399289081,Male,Offer2,East,253,Brand4,In_Person,Phone,Personalized_Email,0,114.5709316059456,20972.859193160344
20,4,21400.0,16546.26246368414,4759.919200184568,Male,Offer3,North,254,Brand2,Phone,Phone,Generic_App_Notification,0,93.81833613129312,19162.74000310704
68,0,47700.0,34920.493938862994,1176.2190281104013,Female,Offer2,West,255,Brand2,Online,Online,Personalized_Email,0,11603.287033026603,45185.19151661745
20,4,20900.0,16121.725196918422,4760.832417448113,Male,Offer3,West,256,Brand3,In_Person,Online,Personalized_Email,0,17.442385633465165,21369.565819846463
67,0,48200.0,35363.28966760303,1165.8905766941953,Female,Offer3,North,257,Brand3,In_Person,Phone,Generic_App_Notification,0,11670.819755702776,44136.0309274372
68,0,48100.0,35197.512268816434,1134.8594969138958,Female,Offer2,East,258,Brand1,Online,Online,Generic_App_Notification,0,11767.62823426967,47121.42463127793
68,0,47500.0,34749.42703004069,1116.3419873781995,Female,Offer3,North,259,Brand4,Phone,Phone,Personalized_Email,0,11634.230982581106,46880.030362861646
68,0,48800.0,35805.037603359306,1130.0336489780304,Female,Offer2,East,260,Brand3,Online,In_Person,Personalized_Email,0,11864.928747662663,46470.186843028
21,4,21600.0,16705.87511525402,4734.218839333837,Male,Offer2,North,261,Brand2,Phone,In_Person,Generic_App_Notification,0,159.9060454121418,22533.363901562505
20,4,21400.0,16513.62716587705,4753.199163058818,Male,Offer2,South,262,Brand1,Online,Online,Personalized_Email,0,133.17367106413258,21620.599767860964
21,4,21300.0,16382.583019981868,4813.233130801984,Male,Offer1,West,263,Brand2,Online,In_Person,Personalized_Email,0,104.1838492161496,21630.83255227613
21,4,21400.0,16472.701770487653,4867.731576323275,Male,Offer2,North,264,Brand2,Online,In_Person,Generic_App_Notification,0,59.566653189072895,21472.260171220125
67,0,20600.0,11921.102429091216,4836.259950208314,Male,Offer1,South,265,Brand3,Online,In_Person,Personalized_Email,1,3842.6376207004705,18627.02294370185
20,4,21500.0,16676.08781667309,4806.137530756672,Male,Offer3,North,266,Brand1,Phone,In_Person,Personalized_Email,0,17.774652570236867,21167.22200681242
67,0,48700.0,35784.985009670614,1208.2155865454265,Female,Offer2,North,267,Brand4,Phone,Phone,Generic_App_Notification,0,11706.79940378396,54066.05773564003
67,0,48700.0,35853.68443238961,1159.4090088424157,Female,Offer3,South,268,Brand4,In_Person,Phone,Generic_App_Notification,0,11686.906558767976,49913.376197388345
68,0,47900.0,35040.67161104983,1199.4136565742408,Female,Offer2,North,269,Brand3,Online,Online,Generic_App_Notification,0,11659.914732375928,49399.48516941304
21,4,21900.0,16966.05507323421,4832.91126159375,Male,Offer3,East,270,Brand3,Phone,In_Person,Generic_App_Notification,0,101.03366517204086,20214.32704816079
68,0,48400.0,35516.11132991519,1137.986486898436,Female,Offer3,South,271,Brand1,Phone,In_Person,Generic_App_Notification,0,11745.902183186372,46588.06820896781
20,4,20700.0,15868.801125567736,4839.961004415396,Male,Offer2,South,272,Brand4,Phone,In_Person,Generic_App_Notification,0,-8.762129983129853,21682.212248019387
67,0,47500.0,34689.68693571333,1287.754388966845,Female,Offer1,West,273,Brand4,Online,Online,Generic_App_Notification,0,11522.558675319822,47195.40966752663
67,0,48200.0,35385.83367162108,1199.2069575840371,Female,Offer2,South,274,Brand4,In_Person,Phone,Generic_App_Notification,0,11614.95937079488,51635.61215964004
20,4,21100.0,16253.031276926593,4943.861325055853,Male,Offer3,West,275,Brand2,Phone,In_Person,Generic_App_Notification,0,-96.89260198244392,21306.00802197828
67,0,48500.0,35565.014839970885,1112.6220088973537,Female,Offer1,West,276,Brand4,Online,Phone,Generic_App_Notification,0,11822.363151131762,46514.11181750888
20,4,21400.0,16493.45780068013,4860.689121973995,Male,Offer3,West,277,Brand2,Phone,Online,Generic_App_Notification,0,45.853077345874226,19915.213760321585
67,0,47800.0,35018.54832903082,1216.6205686678652,Female,Offer2,East,278,Brand1,Phone,Phone,Generic_App_Notification,0,11564.831102301316,47950.93169849102
67,0,48300.0,35422.13583604258,1118.232718033276,Female,Offer3,North,279,Brand2,In_Person,In_Person,Generic_App_Notification,0,11759.631445924144,53373.63108156612
67,0,21200.0,12327.259650706685,4862.703753622347,Male,Offer1,South,280,Brand1,Phone,Phone,Generic_App_Notification,1,4010.036595670968,21598.190131676816
67,0,48000.0,35222.06096037382,1231.0106621594496,Female,Offer2,West,281,Brand4,Phone,Phone,Personalized_Email,0,11546.928377466733,47937.486988942575
19,4,21200.0,16316.954949666742,4698.938724814556,Male,Offer2,North,282,Brand4,Online,Online,Generic_App_Notification,0,184.10632551870185,19501.123856101993
68,4,48900.0,40509.61976682251,4862.045934215181,Female,Offer1,West,283,Brand1,Online,Online,Personalized_Email,1,3528.3342989623125,49988.059473630405
67,0,48600.0,35618.07238004695,1188.8910093772988,Female,Offer1,East,284,Brand3,In_Person,Online,Personalized_Email,0,11793.036610575751,50216.71049713354
68,0,48000.0,35148.46376705799,1167.7636150962776,Female,Offer2,South,285,Brand1,Online,Online,Generic_App_Notification,0,11683.772617845732,52394.39116648061
20,4,20900.0,16073.283421636352,4845.089065622699,Male,Offer2,North,286,Brand3,Online,Phone,Generic_App_Notification,0,-18.372487259051013,24046.35201537428
