Chain,Previous_Interactions,Sales_Price,Purchase_Price,Sales_Expense,Gender,Offer_ID,Market,Customer_ID,Brand,Channel,Preferred_Channel,Offer_Incentive_Sent_Via,Conversion,Profit
67,0,48300.0,35365.37519914753,1236.934362305225,Female,Offer1,South,198,Brand4,Phone,Online,Generic_App_Notification,0,11697.690438547246
66,0,21000.0,12247.053637818062,4839.302419656788,Male,Offer1,East,199,Brand2,In_Person,Phone,Generic_App_Notification,1,3913.64394252515
20,4,21500.0,16562.605763612577,4772.158422648456,Male,Offer3,South,200,Brand3,Phone,In_Person,Generic_App_Notification,0,165.2358137389674
20,4,21400.0,16570.216826865897,4807.090889234134,Male,Offer3,South,201,Brand3,Phone,Phone,Generic_App_Notification,0,22.69228389996897
68,0,48500.0,35554.63549203597,1077.4465265608108,Female,Offer1,West,202,Brand4,In_Person,Online,Personalized_Email,0,11867.917981403216
68,0,47800.0,34961.90498079277,1146.9003703928108,Female,Offer2,East,203,Brand3,Phone,Phone,Generic_App_Notification,0,11691.194648814417
19,4,20500.0,15676.107658486077,4771.81994015531,Male,Offer2,South,204,Brand2,In_Person,In_Person,Generic_App_Notification,0,52.072401358615025
67,0,48500.0,35654.817915953994,1226.991616731903,Female,Offer3,North,205,Brand4,Phone,Online,Personalized_Email,0,11618.190467314103
19,4,21100.0,16225.00445886837,4802.277404797554,Male,Offer3,West,206,Brand2,Online,In_Person,Personalized_Email,0,72.71813633407601
67,0,48100.0,35183.38558023032,1214.6116447907425,Female,Offer2,North,207,Brand4,Online,In_Person,Personalized_Email,0,11702.002774978935
68,0,48000.0,35176.20421417478,1163.7197834829203,Female,Offer3,South,208,Brand4,Phone,Online,Personalized_Email,0,11660.0760023423
20,4,21300.0,16489.1632448266,4800.611042552049,Male,Offer3,South,209,Brand1,Phone,In_Person,Personalized_Email,0,10.225712621351704
21,4,21000.0,16090.684496862445,4766.236293073552,Male,Offer1,East,210,Brand2,In_Person,Phone,Generic_App_Notification,0,143.07921006400557
20,4,22100.0,17157.210504364728,5000.0,Male,Offer3,South,211,Brand3,Online,In_Person,Generic_App_Notification,0,-57.21050436472797
20,4,21300.0,16397.556697956265,4761.674493535417,Male,Offer2,South,212,Brand3,In_Person,In_Person,Generic_App_Notification,0,140.76880850831822
67,0,48700.0,35705.270420511806,1116.0197986807232,Female,Offer1,East,213,Brand2,Phone,In_Person,Generic_App_Notification,0,11878.70978080747
67,0,48500.0,35627.638953666785,1215.9496321019517,Female,Offer2,East,214,Brand3,Phone,Phone,Personalized_Email,0,11656.411414231265
21,4,21700.0,16828.711044179337,4808.775862815339,Male,Offer3,North,215,Brand3,In_Person,In_Person,Personalized_Email,1,62.51309300532421
68,0,47700.0,34814.7143318016,1157.0194247332174,Female,Offer1,West,216,Brand2,Phone,In_Person,Personalized_Email,0,11728.26624346518
20,4,21500.0,16574.18964697096,4899.00554723019,Male,Offer3,West,217,Brand4,Online,Phone,Generic_App_Notification,0,26.804805798848975
20,4,21800.0,16920.60076391597,4781.443725995623,Male,Offer3,North,218,Brand2,In_Person,Online,Generic_App_Notification,0,97.95551008840812
66,0,48500.0,35653.49901507276,1187.9463949010797,Female,Offer2,East,219,Brand4,Online,Online,Generic_App_Notification,0,11658.55459002616
66,0,21500.0,12596.183962398152,4848.478180104466,Male,Offer1,North,220,Brand3,Online,Online,Personalized_Email,1,4055.3378574973817
67,4,48000.0,39488.43254343597,4835.843417171689,Female,Offer1,West,221,Brand3,Online,In_Person,Personalized_Email,1,3675.72403939234
67,0,48100.0,35346.009279898,1233.3458526632412,Female,Offer2,West,222,Brand3,In_Person,Online,Personalized_Email,1,11520.644867438754
21,4,21300.0,16469.036874851452,4856.819169477345,Male,Offer3,South,223,Brand1,Phone,Phone,Generic_App_Notification,1,-25.856044328796997
66,0,48500.0,35518.344253584226,1111.954753354309,Female,Offer1,South,224,Brand4,Online,In_Person,Generic_App_Notification,0,11869.700993061466
67,0,48300.0,35440.13795918668,1144.3959105846118,Female,Offer1,West,225,Brand1,Online,In_Person,Generic_App_Notification,0,11715.46613022871
67,0,47900.0,35055.60387744657,1254.2077870645512,Female,Offer2,East,226,Brand1,Online,In_Person,Generic_App_Notification,0,11590.188335488878
20,4,21800.0,16888.394283022495,4814.7931561532205,Male,Offer3,East,227,Brand2,Phone,Online,Generic_App_Notification,0,96.81256082428445
69,4,48100.0,39504.26744291443,4759.219400654075,Female,Offer1,West,228,Brand1,Phone,Online,Personalized_Email,1,3836.513156431494
21,4,21200.0,16291.130295869596,4798.8084364086035,Male,Offer2,West,229,Brand2,In_Person,Online,Generic_App_Notification,0,110.0612677218005
67,0,48200.0,35368.313690679424,1139.0442991830876,Female,Offer2,West,230,Brand2,Phone,In_Person,Generic_App_Notification,0,11692.642010137488
20,4,21900.0,16994.24865828247,4766.742951175021,Male,Offer3,West,231,Brand1,In_Person,Phone,Generic_App_Notification,0,139.0083905425081
68,0,48200.0,35379.151718409776,1162.7221748130817,Female,Offer3,West,232,Brand4,In_Person,In_Person,Personalized_Email,0,11658.126106777145
68,0,48200.0,35363.47922737075,1193.895876524612,Female,Offer3,East,233,Brand4,In_Person,Phone,Personalized_Email,0,11642.62489610464
20,4,21500.0,16538.76335131178,4916.958082215364,Male,Offer3,South,234,Brand4,In_Person,In_Person,Generic_App_Notification,0,44.278566472856255
20,4,20700.0,15828.098833865592,4866.964104723514,Male,Offer1,South,235,Brand4,In_Person,Phone,Generic_App_Notification,0,4.937061410894785
67,4,47900.0,39440.59253424514,4832.356449238936,Female,Offer1,West,236,Brand4,Online,In_Person,Personalized_Email,1,3627.051016515926
22,4,20700.0,15754.069510827096,4799.535507500708,Male,Offer1,North,237,Brand1,Phone,In_Person,Generic_App_Notification,0,146.39498167219608
21,4,21300.0,16391.643326051304,4908.601330139478,Male,Offer2,South,238,Brand1,Online,Phone,Generic_App_Notification,1,-0.244656190781825
67,0,48300.0,35502.462115645714,1171.327711702073,Female,Offer3,South,239,Brand3,In_Person,Phone,Generic_App_Notification,0,11626.210172652212
68,0,47200.0,34383.503625492034,1201.9835092492835,Female,Offer1,East,240,Brand4,Phone,Phone,Generic_App_Notification,0,11614.512865258685
21,4,21400.0,16474.23054764925,4828.07455899699,Male,Offer2,South,241,Brand1,Online,Phone,Generic_App_Notification,0,97.69489335375874
67,0,48400.0,35498.79549925336,1109.7399103320936,Female,Offer1,West,242,Brand3,Online,Phone,Generic_App_Notification,0,11791.464590414544
21,4,21300.0,16411.39889484445,4779.6250232446655,Male,Offer2,East,243,Brand4,In_Person,Phone,Generic_App_Notification,0,108.97608191088511
21,4,21800.0,16902.70355045266,4834.235943446605,Male,Offer3,East,244,Brand2,Online,Phone,Personalized_Email,0,63.06050610073362
68,0,20600.0,11901.403781128103,4796.162295164393,Male,Offer1,North,245,Brand3,Online,Phone,Personalized_Email,1,3902.433923707502
67,0,48500.0,35585.417339058455,1267.9059294879237,Female,Offer2,West,246,Brand1,Online,In_Person,Personalized_Email,0,11646.676731453625
67,0,48400.0,35473.868140382554,1110.4289858647128,Female,Offer2,West,247,Brand2,Online,Phone,Generic_App_Notification,0,11815.702873752733
22,4,21900.0,16916.152799893473,4858.943793098984,Male,Offer2,South,248,Brand2,Online,Phone,Generic_App_Notification,0,124.90340700754314
68,0,48200.0,35395.6026879369,1172.6352608880725,Female,Offer3,South,249,Brand2,In_Person,In_Person,Personalized_Email,0,11631.762051175025
68,0,48500.0,35626.90371554845,1180.7342358182264,Female,Offer3,North,250,Brand3,In_Person,In_Person,Personalized_Email,0,11692.362048633326
67,4,48700.0,40333.62271745502,4862.781795347324,Female,Offer1,West,251,Brand1,Online,Online,Personalized_Email,1,3503.5954871976537
19,4,21400.0,16538.73742440009,4818.052537647773,Male,Offer3,East,252,Brand2,In_Person,Online,Generic_App_Notification,0,43.21003795214165
21,4,21500.0,16555.387669104977,4830.041399289081,Male,Offer2,East,253,Brand4,In_Person,Phone,Personalized_Email,0,114.5709316059456
20,4,21400.0,16546.26246368414,4759.919200184568,Male,Offer3,North,254,Brand2,Phone,Phone,Generic_App_Notification,0,93.81833613129312
68,0,47700.0,34920.493938862994,1176.2190281104013,Female,Offer2,West,255,Brand2,Online,Online,Personalized_Email,0,11603.287033026603
20,4,20900.0,16121.725196918422,4760.832417448113,Male,Offer3,West,256,Brand3,In_Person,Online,Personalized_Email,0,17.442385633465165
67,0,48200.0,35363.28966760303,1165.8905766941953,Female,Offer3,North,257,Brand3,In_Person,Phone,Generic_App_Notification,0,11670.819755702776
68,0,48100.0,35197.512268816434,1134.8594969138958,Female,Offer2,East,258,Brand1,Online,Online,Generic_App_Notification,0,11767.62823426967
68,0,47500.0,34749.42703004069,1116.3419873781995,Female,Offer3,North,259,Brand4,Phone,Phone,Personalized_Email,0,11634.230982581106
68,0,48800.0,35805.037603359306,1130.0336489780304,Female,Offer2,East,260,Brand3,Online,In_Person,Personalized_Email,0,11864.928747662663
21,4,21600.0,16705.87511525402,4734.218839333837,Male,Offer2,North,261,Brand2,Phone,In_Person,Generic_App_Notification,0,159.9060454121418
20,4,21400.0,16513.62716587705,4753.199163058818,Male,Offer2,South,262,Brand1,Online,Online,Personalized_Email,0,133.17367106413258
21,4,21300.0,16382.583019981868,4813.233130801984,Male,Offer1,West,263,Brand2,Online,In_Person,Personalized_Email,0,104.1838492161496
21,4,21400.0,16472.701770487653,4867.731576323275,Male,Offer2,North,264,Brand2,Online,In_Person,Generic_App_Notification,0,59.566653189072895
67,0,20600.0,11921.102429091216,4836.259950208314,Male,Offer1,South,265,Brand3,Online,In_Person,Personalized_Email,1,3842.6376207004705
20,4,21500.0,16676.08781667309,4806.137530756672,Male,Offer3,North,266,Brand1,Phone,In_Person,Personalized_Email,0,17.774652570236867
67,0,48700.0,35784.985009670614,1208.2155865454265,Female,Offer2,North,267,Brand4,Phone,Phone,Generic_App_Notification,0,11706.79940378396
67,0,48700.0,35853.68443238961,1159.4090088424157,Female,Offer3,South,268,Brand4,In_Person,Phone,Generic_App_Notification,0,11686.906558767976
68,0,47900.0,35040.67161104983,1199.4136565742408,Female,Offer2,North,269,Brand3,Online,Online,Generic_App_Notification,0,11659.914732375928
21,4,21900.0,16966.05507323421,4832.91126159375,Male,Offer3,East,270,Brand3,Phone,In_Person,Generic_App_Notification,0,101.03366517204086
68,0,48400.0,35516.11132991519,1137.986486898436,Female,Offer3,South,271,Brand1,Phone,In_Person,Generic_App_Notification,0,11745.902183186372
20,4,20700.0,15868.801125567736,4839.961004415396,Male,Offer2,South,272,Brand4,Phone,In_Person,Generic_App_Notification,0,-8.762129983129853
67,0,47500.0,34689.68693571333,1287.754388966845,Female,Offer1,West,273,Brand4,Online,Online,Generic_App_Notification,0,11522.558675319822
67,0,48200.0,35385.83367162108,1199.2069575840371,Female,Offer2,South,274,Brand4,In_Person,Phone,Generic_App_Notification,0,11614.95937079488
20,4,21100.0,16253.031276926593,4943.861325055853,Male,Offer3,West,275,Brand2,Phone,In_Person,Generic_App_Notification,0,-96.89260198244392
67,0,48500.0,35565.014839970885,1112.6220088973537,Female,Offer1,West,276,Brand4,Online,Phone,Generic_App_Notification,0,11822.363151131762
20,4,21400.0,16493.45780068013,4860.689121973995,Male,Offer3,West,277,Brand2,Phone,Online,Generic_App_Notification,0,45.853077345874226
67,0,47800.0,35018.54832903082,1216.6205686678652,Female,Offer2,East,278,Brand1,Phone,Phone,Generic_App_Notification,0,11564.831102301316
67,0,48300.0,35422.13583604258,1118.232718033276,Female,Offer3,North,279,Brand2,In_Person,In_Person,Generic_App_Notification,0,11759.631445924144
67,0,21200.0,12327.259650706685,4862.703753622347,Male,Offer1,South,280,Brand1,Phone,Phone,Generic_App_Notification,1,4010.036595670968
67,0,48000.0,35222.06096037382,1231.0106621594496,Female,Offer2,West,281,Brand4,Phone,Phone,Personalized_Email,0,11546.928377466733
19,4,21200.0,16316.954949666742,4698.938724814556,Male,Offer2,North,282,Brand4,Online,Online,Generic_App_Notification,0,184.10632551870185
68,4,48900.0,40509.61976682251,4862.045934215181,Female,Offer1,West,283,Brand1,Online,Online,Personalized_Email,1,3528.3342989623125
67,0,48600.0,35618.07238004695,1188.8910093772988,Female,Offer1,East,284,Brand3,In_Person,Online,Personalized_Email,0,11793.036610575751
68,0,48000.0,35148.46376705799,1167.7636150962776,Female,Offer2,South,285,Brand1,Online,Online,Generic_App_Notification,0,11683.772617845732
20,4,20900.0,16073.283421636352,4845.089065622699,Male,Offer2,North,286,Brand3,Online,Phone,Generic_App_Notification,0,-18.372487259051013
67,0,48000.0,35058.93386239901,1142.7650314505051,Female,Offer1,West,287,Brand2,In_Person,Phone,Generic_App_Notification,0,11798.301106150491
20,4,21200.0,16367.346441987964,4796.460808459215,Male,Offer3,West,288,Brand2,Phone,Online,Generic_App_Notification,0,36.192749552821624
20,4,20900.0,16026.287894894613,4781.2385539155775,Male,Offer2,East,289,Brand2,In_Person,Online,Generic_App_Notification,0,92.47355118980975
68,0,48100.0,35238.51126835186,1134.300730972152,Female,Offer3,North,290,Brand4,Online,In_Person,Generic_App_Notification,0,11727.188000675987
67,4,48400.0,39983.353185766646,4838.045647123334,Female,Offer1,West,291,Brand2,In_Person,In_Person,Generic_App_Notification,1,3578.6011671100205
66,0,48300.0,35535.11151244908,1215.6584594151702,Female,Offer3,West,292,Brand3,Phone,Online,Personalized_Email,0,11549.230028135747
68,0,48300.0,35371.971145758194,1102.504134416496,Female,Offer1,East,293,Brand2,In_Person,Phone,Generic_App_Notification,0,11825.52471982531
20,4,20600.0,15830.049757944524,4750.904225398242,Male,Offer2,East,294,Brand1,Online,Online,Personalized_Email,0,19.04601665723294
68,0,48000.0,35191.73010801403,1148.303221935494,Female,Offer3,East,295,Brand1,Online,Phone,Generic_App_Notification,0,11659.966670050477
21,4,21400.0,16588.628513017706,4822.005442490452,Male,Offer3,West,296,Brand4,In_Person,Phone,Generic_App_Notification,0,-10.633955508154031
67,0,48100.0,35219.7620923256,1159.2189777258404,Female,Offer2,East,297,Brand1,Phone,In_Person,Generic_App_Notification,0,11721.018929948556
67,0,48000.0,35263.37829625673,1246.2552642866951,Female,Offer3,North,298,Brand3,In_Person,Online,Personalized_Email,0,11490.366439456577
20,4,21400.0,16588.11258030967,4717.553418274562,Male,Offer3,West,299,Brand2,Phone,Online,Generic_App_Notification,0,94.3340014157684
67,0,48000.0,35147.17284371607,1238.185308002115,Female,Offer1,West,300,Brand4,Phone,Phone,Generic_App_Notification,0,11614.641848281814
20,4,20400.0,15521.733187372454,4840.616052688743,Male,Offer1,East,301,Brand2,In_Person,Online,Personalized_Email,0,37.65075993879873
67,0,48400.0,35486.78453886601,1204.1536376777608,Female,Offer2,North,302,Brand2,Phone,In_Person,Generic_App_Notification,0,11709.061823456226
68,0,20700.0,11893.324592743236,4856.00909892335,Male,Offer1,North,303,Brand3,Online,In_Person,Generic_App_Notification,1,3950.666308333414
67,0,47900.0,34995.043550227194,1167.5606854575278,Female,Offer2,North,304,Brand1,In_Person,Online,Generic_App_Notification,0,11737.39576431528
67,0,48900.0,35896.91412517729,1082.428368682062,Female,Offer2,North,305,Brand1,Phone,Online,Generic_App_Notification,0,11920.65750614065
69,0,48400.0,35526.05593911974,1063.2898017195216,Female,Offer3,North,306,Brand2,Online,In_Person,Generic_App_Notification,0,11810.65425916074
67,0,48400.0,35509.90180887179,1138.3671990434798,Female,Offer3,North,307,Brand4,In_Person,Online,Generic_App_Notification,0,11751.730992084727
68,0,48100.0,35185.60770456736,1155.5838876962391,Female,Offer1,East,308,Brand1,Online,Phone,Generic_App_Notification,0,11758.808407736402
67,0,48100.0,35306.36890529748,1223.7027894456648,Female,Offer3,South,309,Brand4,Online,Online,Generic_App_Notification,0,11569.928305256855
66,4,48200.0,39880.04627186128,4715.610790587464,Female,Offer1,West,310,Brand1,Online,Phone,Personalized_Email,1,3604.342937551259
68,0,48400.0,35465.99823699692,1068.230038398072,Female,Offer3,East,311,Brand4,Phone,Online,Generic_App_Notification,0,11865.771724605003
69,0,47400.0,34566.24737346662,1203.947590241906,Female,Offer3,North,312,Brand3,In_Person,Online,Personalized_Email,0,11629.805036291476
21,4,21300.0,16345.804863476536,4839.8307692608705,Male,Offer2,North,313,Brand4,In_Person,In_Person,Personalized_Email,0,114.36436726259308
66,0,48700.0,35695.70006266022,1185.508013305723,Female,Offer1,South,314,Brand3,Phone,Phone,Generic_App_Notification,0,11818.79192403406
67,0,47800.0,34937.09836800542,1206.1186119284755,Female,Offer1,East,315,Brand3,In_Person,In_Person,Generic_App_Notification,0,11656.783020066105
67,0,48200.0,35395.107501565624,1194.5730795768773,Female,Offer3,East,316,Brand4,Online,Online,Generic_App_Notification,0,11610.319418857498
67,4,48300.0,39905.57966983264,4832.323470640922,Female,Offer1,West,317,Brand3,In_Person,In_Person,Personalized_Email,1,3562.0968595264403
20,4,21200.0,16356.96319883197,4747.549883559403,Male,Offer2,North,318,Brand2,Phone,Online,Personalized_Email,1,95.48691760862675
20,4,21600.0,16681.705807228656,4751.019117903046,Male,Offer2,North,319,Brand3,Online,Online,Personalized_Email,0,167.27507486829745
20,4,20900.0,15965.840036110218,4813.8195814944675,Male,Offer1,South,320,Brand1,Phone,Online,Generic_App_Notification,0,120.34038239531856
21,4,21100.0,16195.254676021856,4803.548659479679,Male,Offer2,East,321,Brand4,Online,Phone,Generic_App_Notification,0,101.19666449846682
22,4,20700.0,15779.590142954496,4775.72838047734,Male,Offer1,South,322,Brand2,Online,Phone,Generic_App_Notification,0,144.6814765681629
67,0,21000.0,12208.889962207631,4810.011617182387,Male,Offer1,East,323,Brand4,In_Person,Phone,Personalized_Email,1,3981.0984206099793
67,0,48400.0,35463.558422043985,1190.5999800162283,Female,Offer2,North,324,Brand1,Online,In_Person,Generic_App_Notification,0,11745.841597939789
21,4,20700.0,15809.115580230948,4785.750145583368,Male,Offer1,East,325,Brand1,Phone,Online,Generic_App_Notification,0,105.13427418568426
20,4,21200.0,16342.986665467404,4838.164686128939,Male,Offer3,North,326,Brand1,In_Person,In_Person,Personalized_Email,0,18.848648403656625
